EventTypeName,Cluster no,Message,Timestamp,Status
SAM Warning,2,"Component ""Repl. Trans. Rate (SolarWindsFlowStorage)"" for application ""PRODSWSQL"" on node ""ISNOCPRODSWSQL"" is unplugged",2025-02-18 00:15:31,warning
SAM Warning,2,"Component ""Bulk Copy Rows/sec (SolarWindsFlowStorage)"" for application ""PRODSWSQL"" on node ""ISNOCPRODSWSQL"" is unplugged",2025-02-18 00:15:31,warning
SAM Warning,2,"Component ""Bulk Copy Throughput/sec (SolarWindsFlowStorage)"" for application ""PRODSWSQL"" on node ""ISNOCPRODSWSQL"" is unplugged",2025-02-18 00:15:31,warning
SAM Warning,2,"Component ""Backup/Restore Throughput/sec (SolarWindsFlowStorage)"" for application ""PRODSWSQL"" on node ""ISNOCPRODSWSQL"" is unplugged",2025-02-18 00:15:31,warning
SAM Warning,2,"Component ""Shrink Space (SolarWindsFlowStorage)"" for application ""PRODSWSQL"" on node ""ISNOCPRODSWSQL"" is unplugged",2025-02-18 00:15:31,warning
SAM Warning,2,"Component ""Average Read Latency (SolarWindsFlowStorage)"" for application ""PRODSWSQL"" on node ""ISNOCPRODSWSQL"" is unplugged",2025-02-18 00:15:31,warning
SAM Warning,2,"Component ""Average Write Latency (SolarWindsFlowStorage)"" for application ""PRODSWSQL"" on node ""ISNOCPRODSWSQL"" is unplugged",2025-02-18 00:15:31,warning
SAM Warning,2,"Component ""Average Bytes/Read (SolarWindsFlowStorage)"" for application ""PRODSWSQL"" on node ""ISNOCPRODSWSQL"" is unplugged",2025-02-18 00:15:31,warning
SAM Warning,2,"Component ""Average Bytes/Write (SolarWindsFlowStorage)"" for application ""PRODSWSQL"" on node ""ISNOCPRODSWSQL"" is unplugged",2025-02-18 00:15:31,warning
SAM Warning,2,"Component ""Number of Reads/sec (SolarWindsFlowStorage)"" for application ""PRODSWSQL"" on node ""ISNOCPRODSWSQL"" is unplugged",2025-02-18 00:15:31,warning
SAM Warning,2,"Component ""Number of Writes/sec (SolarWindsFlowStorage)"" for application ""PRODSWSQL"" on node ""ISNOCPRODSWSQL"" is unplugged",2025-02-18 00:15:31,warning
SAM Warning,2,"Component ""Cache Hit Ratio"" for application ""PRODSWSQL"" on node ""ISNOCPRODSWSQL"" is in a warning state",2025-02-18 00:15:31,warning
SAM Warning,2,"Component ""Database Files (SolarWindsFlowStorage)"" for application ""PRODSWSQL"" on node ""ISNOCPRODSWSQL"" is unplugged",2025-02-18 00:15:31,warning
SAM Warning,2,"Component ""Top Tables for Database (SolarWindsFlowStorage)"" for application ""PRODSWSQL"" on node ""ISNOCPRODSWSQL"" is unplugged",2025-02-18 00:15:31,warning
SAM Warning,2,"Component ""Top Indexes for Database (SolarWindsFlowStorage)"" for application ""PRODSWSQL"" on node ""ISNOCPRODSWSQL"" is unplugged",2025-02-18 00:15:31,warning
SAM Warning,2,"Component ""Data File(s) Size (SolarWindsFlowStorage)"" for application ""PRODSWSQL"" on node ""ISNOCPRODSWSQL"" is unplugged",2025-02-18 00:15:31,warning
SAM Warning,2,"Component ""Log File(s) Size (SolarWindsFlowStorage)"" for application ""PRODSWSQL"" on node ""ISNOCPRODSWSQL"" is unplugged",2025-02-18 00:15:31,warning
SAM Warning,2,"Component ""Total Size (SolarWindsFlowStorage)"" for application ""PRODSWSQL"" on node ""ISNOCPRODSWSQL"" is unplugged",2025-02-18 00:15:31,warning
SAM Warning,2,"Component ""Total Size: Percent Change 24 Hrs (SolarWindsFlowStorage)"" for application ""PRODSWSQL"" on node ""ISNOCPRODSWSQL"" is unplugged",2025-02-18 00:15:31,warning
SAM Warning,2,"Component ""Active Transactions (SolarWindsFlowStorage)"" for application ""PRODSWSQL"" on node ""ISNOCPRODSWSQL"" is unplugged",2025-02-18 00:15:31,warning
SAM Warning,2,"Component ""Transactions/sec (SolarWindsFlowStorage)"" for application ""PRODSWSQL"" on node ""ISNOCPRODSWSQL"" is unplugged",2025-02-18 00:15:31,warning
SAM Warning,2,"Component ""Log Cache Hit Ratio (SolarWindsFlowStorage)"" for application ""PRODSWSQL"" on node ""ISNOCPRODSWSQL"" is unplugged",2025-02-18 00:15:31,warning
SAM Warning,2,"Component ""Log Cache Reads/sec (SolarWindsFlowStorage)"" for application ""PRODSWSQL"" on node ""ISNOCPRODSWSQL"" is unplugged",2025-02-18 00:15:31,warning
Warning,2,Bad trap packet received from Node with IP 10.10.200.200. Error description : Unknown user and engine. Packet discarded,2025-02-18 00:15:31,warning
SAM Warning,2,"Component ""DNS Server"" for application ""NOC Infra Critical Active Directory Service Monitoring"" on node ""ISNOCPRDC04"" is in a warning state",2025-02-18 00:15:31,warning
SAM Warning,2,"Application ""NOC Infra Critical Active Directory Service Monitoring"" on node ""ISNOCPRDC04"" is in a warning state",2025-02-18 00:15:31,warning
Warning,2,Action ISNOC-Critical CPU Utilization Execute program : SolarWinds.APM.RealTimeProcessPoller.exe -n=${NodeID} -alert=${N=Alerting;M=AlertDefID} -alertId=${N=Alerting;M=AlertID} was not approved by administrator,2025-02-18 00:15:31,warning
SAM Warning,2,"Component ""Worker Process Statistic Monitor (DefaultAppPool)"" for application ""Microsoft IIS"" on node ""ITHDV7WEB01"" is in a not running state",2025-02-18 00:15:31,warning
SAM Warning,2,"Component ""Worker Process Statistic Monitor (DefaultAppPool)"" for application ""Microsoft IIS"" on node ""ISNOCPRIVAPP01"" is in a not running state",2025-02-18 00:15:31,warning
Warning,2,Action ISNOC-Critical CPU Utilization Execute program : SolarWinds.APM.RealTimeProcessPoller.exe -n=${NodeID} -alert=${N=Alerting;M=AlertDefID} -alertId=${N=Alerting;M=AlertID} was not approved by administrator,2025-02-18 00:15:31,warning
SAM Warning,2,"Component ""Page Writes/sec"" for application ""PRODSWSQL"" on node ""ISNOCPRODSWSQL"" is in a warning state",2025-02-18 00:15:31,warning
SAM Warning,2,"Component ""DFS Namespace"" for application ""NOC Infra - Active Directory DFS Namespace Service Monitoring"" on node ""ISNOCPRDC04"" is in a warning state",2025-02-18 00:15:31,warning
SAM Warning,2,"Application ""NOC Infra - Active Directory DFS Namespace Service Monitoring"" on node ""ISNOCPRDC04"" is in a warning state",2025-02-18 00:15:31,warning
SAM Warning,2,"Application ""NOC Infra Critical Active Directory Service Monitoring"" on node ""ISNOCPRDC04"" is in a warning state",2025-02-18 00:15:31,warning
SAM Warning,2,"Component ""DNS Server"" for application ""NOC Infra Critical Active Directory Service Monitoring"" on node ""ISNOCPRDC04"" is in a warning state",2025-02-18 00:15:31,warning
SAM Warning,2,"Component ""DNS Client"" for application ""NOC Infra - Active Directory DNS Client Service Monitoring"" on node ""ISNOCPRDC01"" is in a warning state",2025-02-18 00:15:31,warning
SAM Warning,2,"Application ""NOC Infra - Active Directory DNS Client Service Monitoring"" on node ""ISNOCPRDC01"" is in a warning state",2025-02-18 00:15:31,warning
SAM Warning,2,"Component ""DFS Namespace"" for application ""NOC Infra - Active Directory DFS Namespace Service Monitoring"" on node ""ISNOCPRDC04"" is in a warning state",2025-02-18 00:15:31,warning
SAM Warning,2,"Application ""NOC Infra - Active Directory DFS Namespace Service Monitoring"" on node ""ISNOCPRDC04"" is in a warning state",2025-02-18 00:15:31,warning
Warning,2,Bad trap packet received from Node with IP 10.10.200.201. Error description : Unknown user and engine. Packet discarded,2025-02-18 00:15:31,warning
Warning,2,Bad trap packet received from Node with IP 192.168.90.1. Error description : Decryption of incoming packet failed (local user credentials are not the right ones or the packet is malformed).,2025-02-18 00:15:31,warning
SAM Warning,2,"Component ""DFS Namespace"" for application ""NOC Infra - Active Directory DFS Namespace Service Monitoring"" on node ""ISNOCPRDC04"" is in a warning state",2025-02-18 00:15:31,warning
SAM Warning,2,"Application ""NOC Infra - Active Directory DFS Namespace Service Monitoring"" on node ""ISNOCPRDC04"" is in a warning state",2025-02-18 00:15:31,warning
Warning,2,Action ISNOC-Critical CPU Utilization Execute program : SolarWinds.APM.RealTimeProcessPoller.exe -n=${NodeID} -alert=${N=Alerting;M=AlertDefID} -alertId=${N=Alerting;M=AlertID} was not approved by administrator,2025-02-18 00:15:31,warning
Warning,2,Action ISNOC-Critical CPU Utilization Execute program : SolarWinds.APM.RealTimeProcessPoller.exe -n=${NodeID} -alert=${N=Alerting;M=AlertDefID} -alertId=${N=Alerting;M=AlertID} was not approved by administrator,2025-02-18 00:15:31,warning
SAM Warning,2,"Component ""Lock Wait Time"" for application ""PRODSWSQL"" on node ""ISNOCPRODSWSQL"" is in a warning state",2025-02-18 00:15:31,warning
SAM Warning,2,"Component ""Active Directory Domain Services"" for application ""NOC Infra - Active Directory Domain Services Monitoring"" on node ""ISNOCPRDC01"" is in a warning state",2025-02-18 00:15:31,warning
SAM Warning,2,"Application ""NOC Infra - Active Directory Domain Services Monitoring"" on node ""ISNOCPRDC01"" is in a warning state",2025-02-18 00:15:31,warning
SAM Warning,2,"Component ""DFS Namespace"" for application ""NOC Infra - Active Directory DFS Namespace Service Monitoring"" on node ""ISNOCPRDC04"" is in a warning state",2025-02-18 00:15:31,warning
SAM Warning,2,"Application ""NOC Infra - Active Directory DFS Namespace Service Monitoring"" on node ""ISNOCPRDC04"" is in a warning state",2025-02-18 00:15:31,warning
SAM Warning,2,"Component ""DNS Client"" for application ""NOC Infra - Active Directory DNS Client Service Monitoring"" on node ""ISNOCPRDC01"" is in a warning state",2025-02-18 00:15:31,warning
SAM Warning,2,"Application ""NOC Infra - Active Directory DNS Client Service Monitoring"" on node ""ISNOCPRDC01"" is in a warning state",2025-02-18 00:15:31,warning
SAM Warning,2,"Component ""DNS Server"" for application ""NOC Infra Critical Active Directory Service Monitoring"" on node ""ISNOCPRDC04"" is in a warning state",2025-02-18 00:15:31,warning
SAM Warning,2,"Application ""NOC Infra Critical Active Directory Service Monitoring"" on node ""ISNOCPRDC04"" is in a warning state",2025-02-18 00:15:31,warning
Warning,2,Action ISNOC-Critical CPU Utilization Execute program : SolarWinds.APM.RealTimeProcessPoller.exe -n=${NodeID} -alert=${N=Alerting;M=AlertDefID} -alertId=${N=Alerting;M=AlertID} was not approved by administrator,2025-02-18 00:15:31,warning
Warning,2,Action ISNOC-Critical CPU Utilization Execute program : SolarWinds.APM.RealTimeProcessPoller.exe -n=${NodeID} -alert=${N=Alerting;M=AlertDefID} -alertId=${N=Alerting;M=AlertID} was not approved by administrator,2025-02-18 00:15:31,warning
Warning,2,Bad trap packet received from Node with IP 10.10.200.200. Error description : Unknown user and engine. Packet discarded,2025-02-18 00:15:31,warning
Warning,2,Action ISNOC-Critical CPU Utilization Execute program : SolarWinds.APM.RealTimeProcessPoller.exe -n=${NodeID} -alert=${N=Alerting;M=AlertDefID} -alertId=${N=Alerting;M=AlertID} was not approved by administrator,2025-02-18 00:15:31,warning
SAM Warning,2,"Component ""Page Writes/sec"" for application ""PRODSWSQL"" on node ""ISNOCPRODSWSQL"" is in a warning state",2025-02-18 00:15:31,warning
SAM Warning,2,"Component ""Active Directory Domain Services"" for application ""NOC Infra - Active Directory Domain Services Monitoring"" on node ""ISNOCPRDC01"" is in a warning state",2025-02-18 00:15:31,warning
SAM Warning,2,"Application ""NOC Infra - Active Directory Domain Services Monitoring"" on node ""ISNOCPRDC01"" is in a warning state",2025-02-18 00:15:31,warning
Warning,2,Sending the email to NOC.Support@intertecsys.com with subject There is less than 10% available free space on volume vmcbsproddb01-/stage_common using SMTP Server 10.255.13.12 failed. The mail message data has been rejected by the server. The server responded: 452 4.3.1 Insufficient system resources (UsedDiskSpace[C:\Program Files\Microsoft\Exchange Server\V15\TransportRoles\data\Queue]).,2025-02-18 00:15:31,warning
Warning,2,Sending the email to NOC.Support@intertecsys.com with subject There is less than 10% available free space on volume vmcbsproddb02-/stage_common using SMTP Server 10.255.13.12 failed. The mail message data has been rejected by the server. The server responded: 452 4.3.1 Insufficient system resources (UsedDiskSpace[C:\Program Files\Microsoft\Exchange Server\V15\TransportRoles\data\Queue]).,2025-02-18 00:15:31,warning
SAM Warning,2,"Component ""DFS Namespace"" for application ""NOC Infra - Active Directory DFS Namespace Service Monitoring"" on node ""ISNOCPRDC04"" is in a warning state",2025-02-18 00:15:31,warning
SAM Warning,2,"Application ""NOC Infra - Active Directory DFS Namespace Service Monitoring"" on node ""ISNOCPRDC04"" is in a warning state",2025-02-18 00:15:31,warning
Warning,2,Action ISNOC-Critical CPU Utilization Execute program : SolarWinds.APM.RealTimeProcessPoller.exe -n=${NodeID} -alert=${N=Alerting;M=AlertDefID} -alertId=${N=Alerting;M=AlertID} was not approved by administrator,2025-02-18 00:15:31,warning
Warning,2,Action ISNOC-Critical CPU Utilization Execute program : SolarWinds.APM.RealTimeProcessPoller.exe -n=${NodeID} -alert=${N=Alerting;M=AlertDefID} -alertId=${N=Alerting;M=AlertID} was not approved by administrator,2025-02-18 00:15:31,warning
SAM Warning,2,"Component ""Page Reads/sec"" for application ""PRODSWSQL"" on node ""ISNOCPRODSWSQL"" is in a warning state",2025-02-18 00:15:31,warning
SAM Warning,2,"Component ""Worker Process Statistic Monitor (MAFVendor AppPool)"" for application ""Microsoft IIS"" on node ""mafweb01"" is in a not running state",2025-02-18 00:15:31,warning
LUN Warning,2,"ISDBASG_WINDOWS_OS_DISK02 Warning. Latency(Total),Latency(Read) exceeded Warning threshold(s).",2025-02-18 00:15:31,warning
Warning,2,Bad trap packet received from Node with IP 10.10.200.201. Error description : Unknown user and engine. Packet discarded,2025-02-18 00:15:31,warning
Warning,2,Bad trap packet received from Node with IP 192.168.90.1. Error description : Decryption of incoming packet failed (local user credentials are not the right ones or the packet is malformed).,2025-02-18 00:15:31,warning
Warning,2,Bad trap packet received from Node with IP 172.16.2.200. Error description : Unknown user and engine. Packet discarded,2025-02-18 00:15:31,warning
Warning,2,Action ISNOC-Critical CPU Utilization Execute program : SolarWinds.APM.RealTimeProcessPoller.exe -n=${NodeID} -alert=${N=Alerting;M=AlertDefID} -alertId=${N=Alerting;M=AlertID} was not approved by administrator,2025-02-18 00:15:31,warning
Warning,2,Action ISNOC-Critical CPU Utilization Execute program : SolarWinds.APM.RealTimeProcessPoller.exe -n=${NodeID} -alert=${N=Alerting;M=AlertDefID} -alertId=${N=Alerting;M=AlertID} was not approved by administrator,2025-02-18 00:15:31,warning
SAM Warning,2,"Component ""Worker Process Statistic Monitor (ISMSOARAPIAppPool)"" for application ""Microsoft IIS"" on node ""ISNOCPRIVAPP01"" is in a not running state",2025-02-18 00:15:31,warning
SAM Warning,2,"Component ""Worker Process Statistic Monitor (HEATAppServerAppPool)"" for application ""Microsoft IIS"" on node ""ISNOCDHAIVWEB01"" is in a not running state",2025-02-18 00:15:31,warning
SAM Warning,2,"Component ""DFS Namespace"" for application ""NOC Infra - Active Directory DFS Namespace Service Monitoring"" on node ""ISNOCPRDC04"" is in a warning state",2025-02-18 00:15:31,warning
SAM Warning,2,"Application ""NOC Infra - Active Directory DFS Namespace Service Monitoring"" on node ""ISNOCPRDC04"" is in a warning state",2025-02-18 00:15:31,warning
Warning,2,Action ISNOC-Critical CPU Utilization Execute program : SolarWinds.APM.RealTimeProcessPoller.exe -n=${NodeID} -alert=${N=Alerting;M=AlertDefID} -alertId=${N=Alerting;M=AlertID} was not approved by administrator,2025-02-18 00:15:31,warning
SAM Warning,2,"Component ""Worker Process Statistic Monitor (DefaultAppPool)"" for application ""Microsoft IIS"" on node ""ISNOCPRIVAPP01"" is in a not running state",2025-02-18 00:15:31,warning
Warning,2,Action ISNOC-Critical CPU Utilization Execute program : SolarWinds.APM.RealTimeProcessPoller.exe -n=${NodeID} -alert=${N=Alerting;M=AlertDefID} -alertId=${N=Alerting;M=AlertID} was not approved by administrator,2025-02-18 00:15:31,warning
Warning,2,Action ISNOC-Critical CPU Utilization Execute program : SolarWinds.APM.RealTimeProcessPoller.exe -n=${NodeID} -alert=${N=Alerting;M=AlertDefID} -alertId=${N=Alerting;M=AlertID} was not approved by administrator,2025-02-18 00:15:31,warning
SAM Warning,2,"Component ""Lock Wait Time"" for application ""PRODSWSQL"" on node ""ISNOCPRODSWSQL"" is in a warning state",2025-02-18 00:15:31,warning
SAM Warning,2,"Component ""DNS Client"" for application ""NOC Infra - Active Directory DNS Client Service Monitoring"" on node ""ISNOCPRDC01"" is in a warning state",2025-02-18 00:15:31,warning
SAM Warning,2,"Application ""NOC Infra - Active Directory DNS Client Service Monitoring"" on node ""ISNOCPRDC01"" is in a warning state",2025-02-18 00:15:31,warning
SAM Warning,2,"Component ""DFS Namespace"" for application ""NOC Infra - Active Directory DFS Namespace Service Monitoring"" on node ""ISNOCPRDC04"" is in a warning state",2025-02-18 00:15:31,warning
SAM Warning,2,"Application ""NOC Infra - Active Directory DFS Namespace Service Monitoring"" on node ""ISNOCPRDC04"" is in a warning state",2025-02-18 00:15:31,warning
